"All crash data available using this tool represents reportable data collected from Texas Peace Officer's Crash Reports (CR-3) received and processed by the Texas Department of Transportation (Department) as of 08/14/2024. The Department makes no warranty, representation or guaranty as to the content, accuracy, timeliness or completeness of any of the information provided as a result of your query. Any opinions and conclusions resulting from analysis performed on the crash data must be represented as your own and not those of the State of Texas or the Department. "

"Query Result Counts:"
"Your query returned a total of 3,608 Crashes containing 7,673 Units and 9,479 Persons"

"Filters Applied to current Query:"
"Crash Date Is Between  2023-04-01 00:00 and 2024-07-31 21:59"
"County Is Equal To DENTON"
"City Is Equal To DENTON"
"$1000 Damage to Any One Person's Property Is True "


"Crash ID","$1000 Damage to Any One Person's Property","Adjusted Average Daily Traffic Amount","City","Crash Date","Crash Severity","Crash Time","Date Scene Cleared","Manner of Collision","Road Class","Roadway Type","Speed Limit","Surface Condition","Time Scene Cleared","Weather Condition"
"19881682","Yes","No Data","DENTON","2023-11-21","N - NOT INJURED","1825","2023-11-21","ANGLE - BOTH GOING STRAIGHT","CITY STREET","No Data","25","1 - DRY","1844","1 - CLEAR"
"19881838","Yes","67764","DENTON","2023-11-21","C - POSSIBLE INJURY","2150","2023-11-21","SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE","INTERSTATE","4 OR MORE LANES, DIVIDED","70","1 - DRY","2243","1 - CLEAR"
"19883533","Yes","70137","DENTON","2023-11-21","B - SUSPECTED MINOR INJURY","1816","2023-11-21","SAME DIRECTION - ONE STRAIGHT-ONE STOPPED","INTERSTATE","4 OR MORE LANES, DIVIDED","75","1 - DRY","2003","1 - CLEAR"
"19884204","Yes","84501","DENTON","2023-11-21","B - SUSPECTED MINOR INJURY","1510","2023-11-21","ANGLE - BOTH GOING STRAIGHT","INTERSTATE","4 OR MORE LANES, DIVIDED","50","1 - DRY","1615","1 - CLEAR"
"19886833","Yes","67764","DENTON","2023-11-21","N - NOT INJURED","1450","2023-11-21","SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE","INTERSTATE","4 OR MORE LANES, DIVIDED","45","1 - DRY","1527","2 - CLOUDY"
"19886957","Yes","72751","DENTON","2023-11-21","N - NOT INJURED","1629","2023-11-21","SAME DIRECTION - BOTH GOING STRAIGHT-REAR END","INTERSTATE","4 OR MORE LANES, DIVIDED","70","1 - DRY","1755","2 - CLOUDY"
"19884207","Yes","No Data","DENTON","2023-11-22","B - SUSPECTED MINOR INJURY","1231","2023-11-22","ANGLE - BOTH GOING STRAIGHT","CITY STREET","No Data","20","1 - DRY","1320","1 - CLEAR"
"19884260","Yes","37438","DENTON","2023-11-22","N - NOT INJURED","0800","2023-11-22","OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN","US & STATE HIGHWAYS","4 OR MORE LANES, UNDIVIDED","50","1 - DRY","0925","1 - CLEAR"
"19886331","Yes","11207","DENTON","2023-11-22","N - NOT INJURED","1914","2023-11-22","OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN","US & STATE HIGHWAYS","4 OR MORE LANES, UNDIVIDED","30","1 - DRY","1956","1 - CLEAR"
"19890462","Yes","186","DENTON","2023-11-22","N - NOT INJURED","1817","2023-11-22","OPPOSITE DIRECTION - ONE STRAIGHT-ONE LEFT TURN","FARM TO MARKET","4 OR MORE LANES, DIVIDED","45","1 - DRY","2042","1 - CLEAR"
"19891077","Yes","No Data","DENTON","2023-11-22","B - SUSPECTED MINOR INJURY","1110","2023-11-22","SAME DIRECTION - BOTH GOING STRAIGHT-REAR END","INTERSTATE","No Data","70","1 - DRY","1230","1 - CLEAR"
"19891092","Yes","No Data","DENTON","2023-11-22","N - NOT INJURED","1230","2023-11-22","SAME DIRECTION - ONE STRAIGHT-ONE STOPPED","INTERSTATE","No Data","30","1 - DRY","1245","1 - CLEAR"
"19908616","Yes","7324","DENTON","2023-11-22","N - NOT INJURED","1407","2023-11-22","ANGLE - BOTH GOING STRAIGHT","US & STATE HIGHWAYS","2 LANE, 2 WAY","45","1 - DRY","1450","1 - CLEAR"
"19883550","Yes","54556","DENTON","2023-11-23","N - NOT INJURED","0128","2023-11-23","ONE MOTOR VEHICLE - GOING STRAIGHT","INTERSTATE","4 OR MORE LANES, DIVIDED","70","1 - DRY","0216","1 - CLEAR"
"19884270","Yes","8562","DENTON","2023-11-23","N - NOT INJURED","1100","2023-11-23","SAME DIRECTION - BOTH GOING STRAIGHT-REAR END","FARM TO MARKET","2 LANE, 2 WAY","50","1 - DRY","1205","1 - CLEAR"
"19885503","Yes","102698","DENTON","2023-11-24","N - NOT INJURED","2041","2023-11-24","SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE","INTERSTATE","4 OR MORE LANES, DIVIDED","70","1 - DRY","2120","1 - CLEAR"
"19886958","Yes","No Data","DENTON","2023-11-24","99 - UNKNOWN","0200","2023-11-24","ONE MOTOR VEHICLE - GOING STRAIGHT","CITY STREET","No Data","30","1 - DRY","1309","1 - CLEAR"
"19890447","Yes","68144","DENTON","2023-11-24","N - NOT INJURED","0119","2023-11-24","ONE MOTOR VEHICLE - GOING STRAIGHT","INTERSTATE","4 OR MORE LANES, DIVIDED","70","1 - DRY","0200","1 - CLEAR"
"19886604","Yes","67764","DENTON","2023-11-25","B - SUSPECTED MINOR INJURY","2020","2023-11-25","SAME DIRECTION - BOTH GOING STRAIGHT-SIDESWIPE","INTERSTATE","4 OR MORE LANES, DIVIDED","70","2 - WET","2144","3 - RAIN"
"19886942","Yes","No Data","DENTON","2023-11-25","99 - UNKNOWN","1433","2023-11-25","ONE MOTOR VEHICLE - OTHER","NON TRAFFICWAY","No Data","70","1 - DRY","1748","1 - CLEAR"
"19886955","Yes","54554","DENTON","2023-11-25","N - NOT INJURED","1222","2023-11-25","ANGLE - ONE STRAIGHT-ONE LEFT TURN","INTERSTATE","4 OR MORE LANES, DIVIDED","45","1 - DRY","1304","1 - CLEAR"
